STATE,PERIOD,TOTAL_FIRE_SIZE,PRCP,EVAP,TMIN,TMAX,MEAN_ELEVATION,LAND_AREA,WATER_AREA,TOTAL_AREA,PERCENTAGE_FEDERAL_LAND,URBANIZATION_RATE
AL,2003-10,1551.2,11.21,32.31,33.0,311.0,150,50645,1775,52420,2.7%,57.7
AL,2003-11,3174.5,18.09,26.8,-33.0,294.0,150,50645,1775,52420,2.7%,57.7
AL,2003-12,1777.5,19.81,19.93,-39.0,239.0,150,50645,1775,52420,2.7%,57.7
AL,2004-01,2115.22,18.92,18.58,-61.0,261.0,150,50645,1775,52420,2.7%,57.7
AL,2004-02,3563.79,32.18,22.29,-50.0,244.0,150,50645,1775,52420,2.7%,57.7
AL,2004-03,27083.52,9.53,45.79,0.0,306.0,150,50645,1775,52420,2.7%,57.7
AL,2004-04,10304.5,17.8,51.72,0.0,317.0,150,50645,1775,52420,2.7%,57.7
AL,2004-05,717.6,31.34,59.84,17.0,356.0,150,50645,1775,52420,2.7%,57.7
AL,2004-06,260.25,48.31,56.35,128.0,350.0,150,50645,1775,52420,2.7%,57.7
AL,2004-07,126.65,25.18,58.39,150.0,367.0,150,50645,1775,52420,2.7%,57.7
AL,2004-08,523.56,26.72,54.07,106.0,367.0,150,50645,1775,52420,2.7%,57.7
AL,2004-09,631.7,26.37,48.96,106.0,339.0,150,50645,1775,52420,2.7%,57.7
AL,2004-10,567.6,18.25,32.07,50.0,322.0,150,50645,1775,52420,2.7%,57.7
AL,2004-11,371.8,36.3,27.75,17.0,300.0,150,50645,1775,52420,2.7%,57.7
AL,2004-12,620.65,32.91,18.82,-33.0,256.0,150,50645,1775,52420,2.7%,57.7
AL,2005-01,5111.55,16.24,22.04,-28.0,256.0,150,50645,1775,52420,2.7%,57.7
AL,2005-02,4316.36,38.73,25.75,-22.0,267.0,150,50645,1775,52420,2.7%,57.7
AL,2005-03,11196.34,37.76,40.65,-22.0,289.0,150,50645,1775,52420,2.7%,57.7
AL,2005-04,3974.9,25.37,54.21,-11.0,300.0,150,50645,1775,52420,2.7%,57.7
AL,2005-05,1560.9,17.45,59.25,39.0,350.0,150,50645,1775,52420,2.7%,57.7
AL,2005-06,112.12,33.21,61.56,133.0,361.0,150,50645,1775,52420,2.7%,57.7
AL,2005-07,50.53,32.75,62.0,172.0,361.0,150,50645,1775,52420,2.7%,57.7
AL,2005-08,255.2,31.99,51.8,189.0,367.0,150,50645,1775,52420,2.7%,57.7
AL,2005-09,6368.1,14.06,54.37,100.0,361.0,150,50645,1775,52420,2.7%,57.7
AL,2005-10,3403.05,4.91,37.52,0.0,328.0,150,50645,1775,52420,2.7%,57.7
AL,2005-11,5264.75,25.03,29.05,-17.0,306.0,150,50645,1775,52420,2.7%,57.7
AL,2005-12,1594.17,28.05,25.42,-33.0,256.0,150,50645,1775,52420,2.7%,57.7
AL,2006-01,4776.2,31.66,28.7,-22.0,261.0,150,50645,1775,52420,2.7%,57.7
AL,2006-02,4381.5,16.31,29.38,-44.0,261.0,150,50645,1775,52420,2.7%,57.7
AL,2006-03,30934.05,13.84,43.98,-6.0,294.0,150,50645,1775,52420,2.7%,57.7
AL,2006-04,9629.15,11.74,59.24,28.0,356.0,150,50645,1775,52420,2.7%,57.7
AL,2006-05,1296.42,20.01,60.85,44.0,356.0,150,50645,1775,52420,2.7%,57.7
AL,2006-06,8018.25,13.72,79.69,106.0,383.0,150,50645,1775,52420,2.7%,57.7
AL,2006-07,7275.7,18.74,67.91,144.0,383.0,150,50645,1775,52420,2.7%,57.7
AL,2006-08,3563.35,35.88,65.08,189.0,383.0,150,50645,1775,52420,2.7%,57.7
AL,2006-09,1590.8,19.34,49.61,50.0,339.0,150,50645,1775,52420,2.7%,57.7
AL,2006-10,2193.2,19.81,37.21,11.0,333.0,150,50645,1775,52420,2.7%,57.7
AL,2006-11,870.45,15.11,25.95,-39.0,278.0,150,50645,1775,52420,2.7%,57.7
AL,2006-12,5020.05,23.15,22.98,-28.0,261.0,150,50645,1775,52420,2.7%,57.7
AL,2007-01,1036.5,37.33,17.08,-11.0,256.0,150,50645,1775,52420,2.7%,57.7
AL,2007-02,6452.2,21.22,46.73,-94.0,261.0,150,50645,1775,52420,2.7%,57.7
AL,2007-03,23576.02,4.9,42.55,-28.0,311.0,150,50645,1775,52420,2.7%,57.7
AL,2007-04,4117.96,28.45,52.57,-44.0,300.0,150,50645,1775,52420,2.7%,57.7
AL,2007-05,7354.51,6.24,69.23,50.0,339.0,150,50645,1775,52420,2.7%,57.7
AL,2007-06,4385.81,16.26,68.74,94.0,372.0,150,50645,1775,52420,2.7%,57.7
AL,2007-07,823.12,40.38,66.48,50.0,372.0,150,50645,1775,52420,2.7%,57.7
AL,2007-08,4433.87,24.93,68.16,167.0,406.0,150,50645,1775,52420,2.7%,57.7
AL,2007-09,962.3,22.57,50.93,89.0,356.0,150,50645,1775,52420,2.7%,57.7
AL,2007-10,2482.9,15.17,39.55,56.0,328.0,150,50645,1775,52420,2.7%,57.7
AL,2007-11,655.6,16.47,31.93,-22.0,283.0,150,50645,1775,52420,2.7%,57.7
AL,2007-12,504.4,7.97,18.53,-44.0,278.0,150,50645,1775,52420,2.7%,57.7
AL,2008-01,599.1,37.91,27.65,-61.0,261.0,150,50645,1775,52420,2.7%,57.7
AL,2008-02,2836.1,29.1,27.59,-33.0,261.0,150,50645,1775,52420,2.7%,57.7
AL,2008-03,7547.65,18.83,39.95,-11.0,283.0,150,50645,1775,52420,2.7%,57.7
AL,2008-04,1184.6,17.7,45.09,22.0,306.0,150,50645,1775,52420,2.7%,57.7
AL,2008-05,518.4,22.16,56.91,72.0,333.0,150,50645,1775,52420,2.7%,57.7
AL,2008-06,2735.15,24.5,64.46,161.0,350.0,150,50645,1775,52420,2.7%,57.7
AL,2008-07,1395.53,31.1,60.09,128.0,361.0,150,50645,1775,52420,2.7%,57.7
AL,2008-08,873.05,58.78,54.4,144.0,372.0,150,50645,1775,52420,2.7%,57.7
AL,2008-09,827.95,22.29,48.04,106.0,339.0,150,50645,1775,52420,2.7%,57.7
AL,2008-10,1126.55,14.64,37.64,-6.0,317.0,150,50645,1775,52420,2.7%,57.7
AL,2008-11,2848.36,19.96,27.36,-61.0,278.0,150,50645,1775,52420,2.7%,57.7
AL,2008-12,803.85,19.65,25.06,-61.0,261.0,150,50645,1775,52420,2.7%,57.7
AL,2009-01,1203.95,21.02,21.53,-22.0,250.0,150,50645,1775,52420,2.7%,57.7
AL,2009-02,6457.51,9.28,29.38,-17.0,250.0,150,50645,1775,52420,2.7%,57.7
AL,2009-03,9209.84,24.34,42.99,-17.0,289.0,150,50645,1775,52420,2.7%,57.7
AL,2009-04,3024.6,24.42,53.26,-6.0,322.0,150,50645,1775,52420,2.7%,57.7
AL,2009-05,307.2,62.24,50.48,83.0,322.0,150,50645,1775,52420,2.7%,57.7
AL,2009-06,3355.46,19.81,69.58,150.0,378.0,150,50645,1775,52420,2.7%,57.7
AL,2009-07,1159.18,50.37,60.66,167.0,372.0,150,50645,1775,52420,2.7%,57.7
AL,2009-08,171.25,55.24,48.86,72.0,350.0,150,50645,1775,52420,2.7%,57.7
AL,2009-09,15.25,35.12,41.82,100.0,339.0,150,50645,1775,52420,2.7%,57.7
AL,2009-10,11.0,38.15,31.62,28.0,333.0,150,50645,1775,52420,2.7%,57.7
AL,2009-11,12.5,12.91,22.91,-11.0,261.0,150,50645,1775,52420,2.7%,57.7
AL,2010-01,759.37,,,,,150,50645,1775,52420,2.7%,57.7
AL,2010-02,2678.08,,,,,150,50645,1775,52420,2.7%,57.7
AL,2010-03,4897.16,,,,,150,50645,1775,52420,2.7%,57.7
AL,2010-04,7368.98,,,,,150,50645,1775,52420,2.7%,57.7
AL,2010-05,795.45,,,,,150,50645,1775,52420,2.7%,57.7
AL,2010-06,434.07,,,,,150,50645,1775,52420,2.7%,57.7
AL,2010-07,1294.77,,,,,150,50645,1775,52420,2.7%,57.7
AL,2010-08,1707.4,,,,,150,50645,1775,52420,2.7%,57.7
AL,2010-09,7850.35,,,,,150,50645,1775,52420,2.7%,57.7
AL,2010-10,10216.3,,,,,150,50645,1775,52420,2.7%,57.7
AL,2010-11,2211.82,,,,,150,50645,1775,52420,2.7%,57.7
AL,2010-12,1864.72,,,,,150,50645,1775,52420,2.7%,57.7
AR,1992-01,20.1,19.15,9.65,-33.0,167.0,200,52035,1143,53179,9.4%,55.5
AR,1992-02,439.5,19.16,17.66,-22.0,228.0,200,52035,1143,53179,9.4%,55.5
AR,1992-03,217.8,15.69,31.39,-44.0,278.0,200,52035,1143,53179,9.4%,55.5
AR,1992-04,454.2,26.73,44.92,-28.0,300.0,200,52035,1143,53179,9.4%,55.5
AR,1992-05,18.3,29.36,53.13,11.0,328.0,200,52035,1143,53179,9.4%,55.5
AR,1992-06,64.0,45.49,58.74,94.0,356.0,200,52035,1143,53179,9.4%,55.5
AR,1992-07,6.2,26.36,62.89,156.0,361.0,200,52035,1143,53179,9.4%,55.5
AR,1992-08,11.1,9.24,48.19,89.0,367.0,200,52035,1143,53179,9.4%,55.5
AR,1992-09,5.3,20.45,40.93,17.0,344.0,200,52035,1143,53179,9.4%,55.5
AR,1992-10,87.9,12.64,33.38,6.0,311.0,200,52035,1143,53179,9.4%,55.5
AR,1992-11,139.3,33.29,19.53,-44.0,272.0,200,52035,1143,53179,9.4%,55.5
AR,1992-12,14.8,20.03,10.09,-39.0,183.0,200,52035,1143,53179,9.4%,55.5
AR,1993-01,139.1,24.03,8.63,-33.0,194.0,200,52035,1143,53179,9.4%,55.5
AR,1993-02,160.5,14.69,18.38,-33.0,233.0,200,52035,1143,53179,9.4%,55.5
AR,1993-03,498.2,13.53,27.26,-28.0,294.0,200,52035,1143,53179,9.4%,55.5
AR,1993-04,340.5,37.44,40.52,-6.0,289.0,200,52035,1143,53179,9.4%,55.5
AR,1993-05,0.8,23.62,47.83,56.0,322.0,200,52035,1143,53179,9.4%,55.5
AR,1993-07,86.7,5.48,71.12,156.0,400.0,200,52035,1143,53179,9.4%,55.5
AR,1993-08,120.0,17.89,55.0,133.0,406.0,200,52035,1143,53179,9.4%,55.5
AR,1993-09,40.3,31.26,41.57,39.0,367.0,200,52035,1143,53179,9.4%,55.5
AR,1993-10,2.2,22.59,27.72,-33.0,311.0,200,52035,1143,53179,9.4%,55.5
AR,1993-11,24.2,41.41,16.48,-61.0,272.0,200,52035,1143,53179,9.4%,55.5
AR,1993-12,347.7,,,,,200,52035,1143,53179,9.4%,55.5
AR,1994-01,11.0,,,,,200,52035,1143,53179,9.4%,55.5
AR,1994-02,423.7,,,,,200,52035,1143,53179,9.4%,55.5
AR,1994-03,1048.7,27.47,34.02,-33.0,283.0,200,52035,1143,53179,9.4%,55.5
AR,1994-04,554.0,28.92,43.8,-22.0,306.0,200,52035,1143,53179,9.4%,55.5
AR,1994-05,2.7,28.79,51.3,22.0,317.0,200,52035,1143,53179,9.4%,55.5
AR,1994-06,0.3,31.67,58.42,139.0,378.0,200,52035,1143,53179,9.4%,55.5
AR,1994-07,20.8,41.78,55.29,139.0,367.0,200,52035,1143,53179,9.4%,55.5
AR,1994-08,0.2,15.66,53.03,111.0,350.0,200,52035,1143,53179,9.4%,55.5
AR,1994-09,7.1,18.39,42.6,39.0,350.0,200,52035,1143,53179,9.4%,55.5
AR,1994-10,15.3,24.39,27.81,-11.0,333.0,200,52035,1143,53179,9.4%,55.5
AR,1994-11,135.5,27.56,18.15,-28.0,283.0,200,52035,1143,53179,9.4%,55.5
AR,1994-12,84.6,19.64,11.83,-33.0,206.0,200,52035,1143,53179,9.4%,55.5
AR,1995-01,1.0,,,,,200,52035,1143,53179,9.4%,55.5
AR,1995-02,1811.7,17.38,21.9,-33.0,278.0,200,52035,1143,53179,9.4%,55.5
AR,1995-03,826.6,20.74,36.49,-56.0,322.0,200,52035,1143,53179,9.4%,55.5
AR,1995-04,1263.3,33.41,44.78,-11.0,317.0,200,52035,1143,53179,9.4%,55.5
AR,1995-05,1.5,28.91,47.08,39.0,339.0,200,52035,1143,53179,9.4%,55.5
AR,1995-07,6.8,17.02,60.37,150.0,383.0,200,52035,1143,53179,9.4%,55.5
AR,1995-08,463.1,7.14,60.34,106.0,406.0,200,52035,1143,53179,9.4%,55.5
AR,1995-09,202.4,15.25,41.4,28.0,400.0,200,52035,1143,53179,9.4%,55.5
AR,1995-10,102.5,16.8,36.78,-33.0,333.0,200,52035,1143,53179,9.4%,55.5
AR,1995-11,230.8,23.75,20.88,-44.0,283.0,200,52035,1143,53179,9.4%,55.5
AR,1995-12,280.7,28.79,15.64,-39.0,250.0,200,52035,1143,53179,9.4%,55.5
AR,1996-01,116.6,13.47,18.82,-39.0,233.0,200,52035,1143,53179,9.4%,55.5
AR,1996-02,2288.4,24.46,24.49,-50.0,306.0,200,52035,1143,53179,9.4%,55.5
AR,1996-03,1336.9,29.83,32.79,-44.0,267.0,200,52035,1143,53179,9.4%,55.5
AR,1996-04,1445.9,26.86,48.09,-44.0,322.0,200,52035,1143,53179,9.4%,55.5
AR,1996-05,10.1,32.51,61.07,11.0,350.0,200,52035,1143,53179,9.4%,55.5
AR,1996-06,0.3,32.66,55.09,122.0,367.0,200,52035,1143,53179,9.4%,55.5
AR,1996-07,2.3,24.96,60.75,128.0,383.0,200,52035,1143,53179,9.4%,55.5
AR,1996-08,26.0,25.12,48.87,133.0,356.0,200,52035,1143,53179,9.4%,55.5
AR,1996-09,3.9,17.16,36.99,56.0,339.0,200,52035,1143,53179,9.4%,55.5
AR,1996-10,3.0,17.16,27.89,-22.0,300.0,200,52035,1143,53179,9.4%,55.5
AR,1996-11,48.4,17.1,12.57,-28.0,256.0,200,52035,1143,53179,9.4%,55.5
AR,1996-12,5.0,18.33,8.35,-39.0,256.0,200,52035,1143,53179,9.4%,55.5
AR,1997-01,267.2,17.43,12.74,-22.0,250.0,200,52035,1143,53179,9.4%,55.5
AR,1997-02,771.6,57.08,13.83,-33.0,222.0,200,52035,1143,53179,9.4%,55.5
AR,1997-03,3256.3,23.34,32.25,-50.0,311.0,200,52035,1143,53179,9.4%,55.5
AR,1997-04,1849.2,35.45,43.22,-17.0,289.0,200,52035,1143,53179,9.4%,55.5
AR,1997-05,826.7,20.41,54.92,33.0,339.0,200,52035,1143,53179,9.4%,55.5
AR,1997-06,148.8,24.9,53.15,100.0,367.0,200,52035,1143,53179,9.4%,55.5
AR,1997-07,357.3,13.69,64.41,122.0,400.0,200,52035,1143,53179,9.4%,55.5
AR,1997-08,1204.3,10.68,54.56,133.0,378.0,200,52035,1143,53179,9.4%,55.5
AR,1997-09,1126.2,7.46,45.98,78.0,378.0,200,52035,1143,53179,9.4%,55.5
AR,1997-10,510.6,22.86,30.99,-6.0,339.0,200,52035,1143,53179,9.4%,55.5
AR,1997-11,778.2,24.99,14.29,-28.0,272.0,200,52035,1143,53179,9.4%,55.5
AR,1997-12,346.0,29.32,14.35,-50.0,206.0,200,52035,1143,53179,9.4%,55.5
AR,1998-01,69.8,38.7,11.02,-44.0,194.0,200,52035,1143,53179,9.4%,55.5
AR,1998-02,461.5,30.08,15.95,-33.0,217.0,200,52035,1143,53179,9.4%,55.5
AR,1998-03,960.6,45.93,31.89,-167.0,289.0,200,52035,1143,53179,9.4%,55.5
AR,1998-04,2868.7,26.34,45.24,-6.0,300.0,200,52035,1143,53179,9.4%,55.5
AR,1998-05,442.0,19.22,54.02,61.0,356.0,200,52035,1143,53179,9.4%,55.5
AR,1998-06,1355.4,12.07,69.34,89.0,378.0,200,52035,1143,53179,9.4%,55.5
AR,1998-07,3051.6,18.36,68.18,183.0,422.0,200,52035,1143,53179,9.4%,55.5
AR,1998-08,1050.6,15.37,54.73,161.0,422.0,200,52035,1143,53179,9.4%,55.5
AR,1998-09,2471.6,17.41,57.86,83.0,417.0,200,52035,1143,53179,9.4%,55.5
AR,1998-10,83.0,22.49,33.89,11.0,356.0,200,52035,1143,53179,9.4%,55.5
AR,1998-11,179.1,28.93,16.84,-11.0,272.0,200,52035,1143,53179,9.4%,55.5
AR,1998-12,29.2,47.87,11.27,-33.0,267.0,200,52035,1143,53179,9.4%,55.5
AR,1999-01,436.0,39.64,18.03,-56.0,228.0,200,52035,1143,53179,9.4%,55.5
AR,1999-02,1729.4,13.31,19.71,-94.0,256.0,200,52035,1143,53179,9.4%,55.5
AR,1999-03,2487.0,33.48,32.3,-94.0,261.0,200,52035,1143,53179,9.4%,55.5
AR,1999-04,1401.3,38.19,41.15,-22.0,317.0,200,52035,1143,53179,9.4%,55.5
AR,1999-05,191.6,40.42,48.9,33.0,322.0,200,52035,1143,53179,9.4%,55.5
AR,1999-06,55.1,31.59,55.71,100.0,361.0,200,52035,1143,53179,9.4%,55.5
AR,1999-07,447.2,9.67,63.79,150.0,406.0,200,52035,1143,53179,9.4%,55.5
AR,1999-08,3898.6,7.85,89.97,133.0,411.0,200,52035,1143,53179,9.4%,55.5
AR,1999-09,4049.2,17.15,51.02,39.0,367.0,200,52035,1143,53179,9.4%,55.5
AR,1999-10,3093.8,11.94,32.47,-11.0,322.0,200,52035,1143,53179,9.4%,55.5
AR,1999-11,5585.3,13.37,19.94,-22.0,317.0,200,52035,1143,53179,9.4%,55.5
AR,1999-12,657.8,62.35,12.88,-33.0,239.0,200,52035,1143,53179,9.4%,55.5
AR,2000-01,1709.0,12.73,11.79,-44.0,233.0,200,52035,1143,53179,9.4%,55.5
AR,2000-02,2276.2,23.14,23.0,-61.0,261.0,200,52035,1143,53179,9.4%,55.5
AR,2000-03,3140.5,25.65,30.17,-39.0,294.0,200,52035,1143,53179,9.4%,55.5
AR,2000-04,3193.0,28.55,43.14,-39.0,300.0,200,52035,1143,53179,9.4%,55.5
AR,2000-05,73.0,35.08,48.93,50.0,361.0,200,52035,1143,53179,9.4%,55.5
AR,2000-06,29.4,38.36,49.7,72.0,361.0,200,52035,1143,53179,9.4%,55.5
AR,2000-07,427.5,6.17,61.66,122.0,411.0,200,52035,1143,53179,9.4%,55.5
AR,2000-08,7930.9,4.07,70.74,156.0,456.0,200,52035,1143,53179,9.4%,55.5
AR,2000-09,7429.7,12.69,57.61,50.0,428.0,200,52035,1143,53179,9.4%,55.5
AR,2000-10,2603.5,11.78,34.33,-17.0,333.0,200,52035,1143,53179,9.4%,55.5
AR,2000-11,188.8,77.54,21.71,-44.0,294.0,200,52035,1143,53179,9.4%,55.5
AR,2000-12,51.0,,,,,200,52035,1143,53179,9.4%,55.5
AR,2001-01,132.0,24.07,14.22,-50.0,189.0,200,52035,1143,53179,9.4%,55.5
AR,2001-02,1135.1,52.45,13.77,-56.0,211.0,200,52035,1143,53179,9.4%,55.5
AR,2001-03,5225.6,25.42,31.8,-33.0,261.0,200,52035,1143,53179,9.4%,55.5
AR,2001-04,1909.2,19.54,46.14,-6.0,322.0,200,52035,1143,53179,9.4%,55.5
AR,2001-05,260.1,36.93,57.72,67.0,344.0,200,52035,1143,53179,9.4%,55.5
AR,2001-06,250.3,30.48,58.12,128.0,350.0,200,52035,1143,53179,9.4%,55.5
AR,2001-07,576.5,16.42,60.64,161.0,383.0,200,52035,1143,53179,9.4%,55.5
AR,2001-08,1229.9,13.87,59.57,150.0,383.0,200,52035,1143,53179,9.4%,55.5
AR,2001-09,529.1,20.94,44.0,33.0,356.0,200,52035,1143,53179,9.4%,55.5
AR,2001-10,881.2,26.94,41.83,-22.0,300.0,200,52035,1143,53179,9.4%,55.5
AR,2001-11,2230.9,23.62,17.53,-39.0,261.0,200,52035,1143,53179,9.4%,55.5
AR,2001-12,91.9,20.67,13.39,-56.0,267.0,200,52035,1143,53179,9.4%,55.5
AR,2002-01,572.4,33.22,21.2,-117.0,267.0,200,52035,1143,53179,9.4%,55.5
AR,2002-02,1953.0,20.97,24.84,-56.0,239.0,200,52035,1143,53179,9.4%,55.5
AR,2002-03,1369.2,67.47,37.45,-78.0,283.0,200,52035,1143,53179,9.4%,55.5
AR,2002-04,1923.1,16.88,44.17,-6.0,322.0,200,52035,1143,53179,9.4%,55.5
AR,2002-05,15.6,42.8,47.02,39.0,328.0,200,52035,1143,53179,9.4%,55.5
AR,2002-06,76.2,13.81,61.52,111.0,367.0,200,52035,1143,53179,9.4%,55.5
AR,2002-07,441.0,21.76,58.81,178.0,372.0,200,52035,1143,53179,9.4%,55.5
AR,2002-08,810.8,21.39,63.58,139.0,372.0,200,52035,1143,53179,9.4%,55.5
AR,2002-09,1460.2,12.91,48.56,78.0,367.0,200,52035,1143,53179,9.4%,55.5
AR,2002-10,402.0,23.12,24.43,17.0,339.0,200,52035,1143,53179,9.4%,55.5
AR,2002-11,3919.7,15.17,17.73,-22.0,261.0,200,52035,1143,53179,9.4%,55.5
AR,2002-12,705.8,42.22,16.22,-61.0,233.0,200,52035,1143,53179,9.4%,55.5
AR,2003-01,1715.8,,,,,200,52035,1143,53179,9.4%,55.5
AR,2003-02,2429.4,,,,,200,52035,1143,53179,9.4%,55.5
AR,2003-03,5117.65,16.52,28.91,-28.0,272.0,200,52035,1143,53179,9.4%,55.5
AR,2003-04,12904.35,19.18,47.18,-17.0,317.0,200,52035,1143,53179,9.4%,55.5
AR,2003-05,135.8,31.43,49.33,89.0,378.0,200,52035,1143,53179,9.4%,55.5
AR,2003-06,48.0,34.89,54.56,106.0,356.0,200,52035,1143,53179,9.4%,55.5
AR,2003-07,154.2,14.47,62.3,139.0,406.0,200,52035,1143,53179,9.4%,55.5
AR,2003-08,575.5,16.68,53.98,161.0,383.0,200,52035,1143,53179,9.4%,55.5
AR,2003-09,336.0,18.73,43.34,44.0,328.0,200,52035,1143,53179,9.4%,55.5
AR,2003-10,800.2,19.4,29.72,6.0,333.0,200,52035,1143,53179,9.4%,55.5
AR,2003-11,997.4,26.53,17.38,-28.0,294.0,200,52035,1143,53179,9.4%,55.5
AR,2003-12,771.87,,,,,200,52035,1143,53179,9.4%,55.5
AR,2004-01,402.3,,,,,200,52035,1143,53179,9.4%,55.5
AR,2004-02,3522.3,,,,,200,52035,1143,53179,9.4%,55.5
AR,2004-03,9588.26,20.33,36.33,-17.0,283.0,200,52035,1143,53179,9.4%,55.5
AR,2004-04,5489.74,27.59,42.87,0.0,294.0,200,52035,1143,53179,9.4%,55.5
AR,2004-05,159.5,28.2,51.67,44.0,322.0,200,52035,1143,53179,9.4%,55.5
AR,2004-06,31.2,34.87,52.07,117.0,350.0,200,52035,1143,53179,9.4%,55.5
AR,2004-07,54.0,34.63,54.29,133.0,361.0,200,52035,1143,53179,9.4%,55.5
AR,2004-08,220.0,17.35,52.85,100.0,367.0,200,52035,1143,53179,9.4%,55.5
AR,2004-09,2552.81,1.39,54.06,67.0,356.0,200,52035,1143,53179,9.4%,55.5
AR,2004-10,1163.0,34.57,33.41,11.0,322.0,200,52035,1143,53179,9.4%,55.5
AR,2004-11,5.01,51.55,19.44,-17.0,283.0,200,52035,1143,53179,9.4%,55.5
AR,2004-12,458.35,,,,,200,52035,1143,53179,9.4%,55.5
AR,2005-01,433.9,,,,,200,52035,1143,53179,9.4%,55.5
AR,2005-02,605.35,20.08,14.0,-39.0,278.0,200,52035,1143,53179,9.4%,55.5
AR,2005-03,7718.57,20.04,23.75,-17.0,300.0,200,52035,1143,53179,9.4%,55.5
AR,2005-04,3071.54,30.43,51.29,6.0,311.0,200,52035,1143,53179,9.4%,55.5
AR,2005-05,841.86,11.49,54.82,17.0,350.0,200,52035,1143,53179,9.4%,55.5
AR,2005-06,1129.7,27.59,66.28,139.0,361.0,200,52035,1143,53179,9.4%,55.5
AR,2005-07,1091.7,24.87,61.11,150.0,400.0,200,52035,1143,53179,9.4%,55.5
AR,2005-08,3698.60001,22.52,65.01,167.0,406.0,200,52035,1143,53179,9.4%,55.5
AR,2005-09,7515.57,21.57,55.78,72.0,378.0,200,52035,1143,53179,9.4%,55.5
AR,2005-10,1018.1,1.33,31.79,-11.0,333.0,200,52035,1143,53179,9.4%,55.5
AR,2005-11,5994.35,23.51,19.9,-39.0,289.0,200,52035,1143,53179,9.4%,55.5
AR,2005-12,7314.05,,,,,200,52035,1143,53179,9.4%,55.5
AR,2006-01,12097.3,25.29,17.58,-44.0,233.0,200,52035,1143,53179,9.4%,55.5
AR,2006-02,3622.95,7.16,13.53,-33.0,261.0,200,52035,1143,53179,9.4%,55.5
AR,2006-03,20725.65,45.6,31.78,-22.0,294.0,200,52035,1143,53179,9.4%,55.5
AR,2006-04,13389.33,29.58,53.08,17.0,372.0,200,52035,1143,53179,9.4%,55.5
AR,2006-05,336.1,24.91,56.41,61.0,361.0,200,52035,1143,53179,9.4%,55.5
AR,2006-06,4525.35,29.5,68.51,122.0,367.0,200,52035,1143,53179,9.4%,55.5
AR,2006-07,5695.16,27.35,73.18,122.0,406.0,200,52035,1143,53179,9.4%,55.5
AR,2006-08,2588.35,37.79,64.33,150.0,417.0,200,52035,1143,53179,9.4%,55.5
AR,2006-09,1690.05,32.91,48.42,50.0,350.0,200,52035,1143,53179,9.4%,55.5
AR,2006-10,1051.67,20.65,31.33,-17.0,339.0,200,52035,1143,53179,9.4%,55.5
AR,2006-11,1205.1,29.53,18.05,-33.0,283.0,200,52035,1143,53179,9.4%,55.5
AR,2006-12,1012.8,19.69,10.78,-44.0,228.0,200,52035,1143,53179,9.4%,55.5
AR,2007-01,107.6,72.77,18.93,-39.0,178.0,200,52035,1143,53179,9.4%,55.5
AR,2007-02,3674.45,24.88,30.56,-39.0,256.0,200,52035,1143,53179,9.4%,55.5
AR,2007-03,10964.67,11.8,26.57,-39.0,289.0,200,52035,1143,53179,9.4%,55.5
AR,2007-04,6333.4,29.88,47.39,-39.0,311.0,200,52035,1143,53179,9.4%,55.5
AR,2007-05,150.6,29.21,59.73,67.0,339.0,200,52035,1143,53179,9.4%,55.5
AR,2007-06,219.3,25.5,59.57,128.0,356.0,200,52035,1143,53179,9.4%,55.5
AR,2007-07,103.8,21.96,63.17,128.0,367.0,200,52035,1143,53179,9.4%,55.5
AR,2007-08,1746.35,3.75,73.21,167.0,422.0,200,52035,1143,53179,9.4%,55.5
AR,2007-09,616.15,29.08,44.8,106.0,356.0,200,52035,1143,53179,9.4%,55.5
AR,2007-10,255.2,24.96,28.68,17.0,328.0,200,52035,1143,53179,9.4%,55.5
AR,2007-11,890.9,13.68,15.81,-50.0,283.0,200,52035,1143,53179,9.4%,55.5
AR,2007-12,622.0,39.06,17.23,-50.0,228.0,200,52035,1143,53179,9.4%,55.5
AR,2008-01,1100.74,19.35,25.0,-72.0,233.0,200,52035,1143,53179,9.4%,55.5
AR,2008-02,542.75,30.55,20.74,-44.0,261.0,200,52035,1143,53179,9.4%,55.5
AR,2008-03,2583.84,35.38,33.83,-33.0,278.0,200,52035,1143,53179,9.4%,55.5
AR,2008-04,292.95,46.52,34.27,-6.0,300.0,200,52035,1143,53179,9.4%,55.5
AR,2008-05,27.0,32.03,54.46,44.0,344.0,200,52035,1143,53179,9.4%,55.5
AR,2008-06,320.5,17.62,64.57,144.0,367.0,200,52035,1143,53179,9.4%,55.5
AR,2008-07,1921.55,17.08,66.87,139.0,383.0,200,52035,1143,53179,9.4%,55.5
AR,2008-08,1017.3,42.81,55.53,161.0,400.0,200,52035,1143,53179,9.4%,55.5
AR,2008-09,24.4,21.67,40.62,67.0,344.0,200,52035,1143,53179,9.4%,55.5
AR,2008-10,148.1,10.81,22.37,-17.0,272.0,200,52035,1143,53179,9.4%,55.5
AR,2008-11,1558.3,13.23,13.49,-33.0,256.0,200,52035,1143,53179,9.4%,55.5
AR,2008-12,1662.0,38.53,14.75,-50.0,228.0,200,52035,1143,53179,9.4%,55.5
AR,2009-01,5725.95,18.38,33.68,-78.0,261.0,200,52035,1143,53179,9.4%,55.5
