STATE,TOTAL_FIRE_SIZE,PRCP,EVAP,TMIN,TMAX,MEAN_ELEVATION,LAND_AREA,WATER_AREA,TOTAL_AREA,PERCENTAGE_FEDERAL_LAND,URBANIZATION_RATE,MONTH,YEAR,MONTH_SIN
AL,3272.0,40.22,30.55,-67.0,244.0,150,50645,1775,52420,2.7,57.7,2,1998,0.8660254037844386
AL,9445.6,14.19,36.56,-61.0,306.0,150,50645,1775,52420,2.7,57.7,3,1998,1.0
AL,1716.3,28.36,45.42,6.0,322.0,150,50645,1775,52420,2.7,57.7,4,1998,0.8660254037844387
AL,1447.1,7.93,57.37,-150.0,367.0,150,50645,1775,52420,2.7,57.7,5,1998,0.49999999999999994
AL,1948.5,23.76,69.42,83.0,400.0,150,50645,1775,52420,2.7,57.7,6,1998,1.2246467991473532e-16
AL,929.7,37.78,60.37,156.0,406.0,150,50645,1775,52420,2.7,57.7,7,1998,-0.4999999999999997
AL,908.8,22.88,57.11,128.0,372.0,150,50645,1775,52420,2.7,57.7,8,1998,-0.8660254037844384
AL,4592.8,20.75,51.75,94.0,367.0,150,50645,1775,52420,2.7,57.7,9,1998,-1.0
AL,4768.3,7.33,35.67,-17.0,328.0,150,50645,1775,52420,2.7,57.7,10,1998,-0.8660254037844386
AL,1490.3,13.84,21.82,-39.0,294.0,150,50645,1775,52420,2.7,57.7,11,1998,-0.5000000000000004
AL,4205.8,21.56,19.19,-33.0,278.0,150,50645,1775,52420,2.7,57.7,12,1998,-2.4492935982947064e-16
AL,1539.3,27.64,22.39,-78.0,256.0,150,50645,1775,52420,2.7,57.7,1,1999,0.49999999999999994
AL,4931.5,18.05,25.56,-72.0,267.0,150,50645,1775,52420,2.7,57.7,2,1999,0.8660254037844386
AL,7993.2,36.33,37.25,-56.0,261.0,150,50645,1775,52420,2.7,57.7,3,1999,1.0
AL,7215.7,18.01,52.73,-17.0,328.0,150,50645,1775,52420,2.7,57.7,4,1999,0.8660254037844387
AL,1908.6,20.88,58.1,22.0,328.0,150,50645,1775,52420,2.7,57.7,5,1999,0.49999999999999994
AL,281.0,36.05,57.46,-6.0,356.0,150,50645,1775,52420,2.7,57.7,6,1999,1.2246467991473532e-16
AL,192.1,28.39,58.28,167.0,372.0,150,50645,1775,52420,2.7,57.7,7,1999,-0.4999999999999997
AL,4359.2,18.18,65.6,0.0,394.0,150,50645,1775,52420,2.7,57.7,8,1999,-0.8660254037844384
AL,14107.9,14.23,55.09,17.0,372.0,150,50645,1775,52420,2.7,57.7,9,1999,-1.0
AL,2290.2,14.13,36.53,-33.0,333.0,150,50645,1775,52420,2.7,57.7,10,1999,-0.8660254037844386
AL,4916.3,11.09,25.61,-56.0,283.0,150,50645,1775,52420,2.7,57.7,11,1999,-0.5000000000000004
AL,2813.2,19.95,20.43,-67.0,250.0,150,50645,1775,52420,2.7,57.7,12,1999,-2.4492935982947064e-16
AL,2710.7,35.59,24.58,-89.0,261.0,150,50645,1775,52420,2.7,57.7,1,2000,0.49999999999999994
AL,17495.5,14.08,30.03,-50.0,261.0,150,50645,1775,52420,2.7,57.7,2,2000,0.8660254037844386
AL,10399.1,33.06,36.87,-56.0,289.0,150,50645,1775,52420,2.7,57.7,3,2000,1.0
AL,3734.9,14.7,48.32,-50.0,306.0,150,50645,1775,52420,2.7,57.7,4,2000,0.8660254037844387
AL,7466.6,4.48,66.95,50.0,372.0,150,50645,1775,52420,2.7,57.7,5,2000,0.49999999999999994
AL,2957.1,25.94,64.92,61.0,389.0,150,50645,1775,52420,2.7,57.7,6,2000,1.2246467991473532e-16
AL,13563.0,16.19,74.51,128.0,422.0,150,50645,1775,52420,2.7,57.7,7,2000,-0.4999999999999997
AL,11085.5,18.82,64.94,117.0,411.0,150,50645,1775,52420,2.7,57.7,8,2000,-0.8660254037844384
AL,8056.3,14.96,48.98,44.0,372.0,150,50645,1775,52420,2.7,57.7,9,2000,-1.0
AL,8557.4,3.31,40.74,-39.0,322.0,150,50645,1775,52420,2.7,57.7,10,2000,-0.8660254037844386
AL,1479.9,48.09,25.42,-67.0,306.0,150,50645,1775,52420,2.7,57.7,11,2000,-0.5000000000000004
AL,761.4,27.42,18.84,-94.0,239.0,150,50645,1775,52420,2.7,57.7,12,2000,-2.4492935982947064e-16
AL,2318.2,36.6,26.6,-100.0,239.0,150,50645,1775,52420,2.7,57.7,1,2001,0.49999999999999994
AL,8915.7,16.17,27.04,-50.0,272.0,150,50645,1775,52420,2.7,57.7,2,2001,0.8660254037844386
AL,3967.6,34.26,40.56,-56.0,267.0,150,50645,1775,52420,2.7,57.7,3,2001,1.0
AL,4512.9,9.33,51.59,-39.0,317.0,150,50645,1775,52420,2.7,57.7,4,2001,0.8660254037844387
AL,4481.5,13.12,61.67,-6.0,344.0,150,50645,1775,52420,2.7,57.7,5,2001,0.49999999999999994
AL,670.8,40.55,61.54,83.0,350.0,150,50645,1775,52420,2.7,57.7,6,2001,1.2246467991473532e-16
AL,292.0,39.18,63.21,11.0,361.0,150,50645,1775,52420,2.7,57.7,7,2001,-0.4999999999999997
AL,159.7,23.74,55.19,111.0,356.0,150,50645,1775,52420,2.7,57.7,8,2001,-0.8660254037844384
AL,221.4,26.89,45.76,44.0,333.0,150,50645,1775,52420,2.7,57.7,9,2001,-1.0
AL,1485.6,23.81,36.84,-33.0,300.0,150,50645,1775,52420,2.7,57.7,10,2001,-0.8660254037844386
AL,11157.6,19.93,31.69,-17.0,289.0,150,50645,1775,52420,2.7,57.7,11,2001,-0.5000000000000004
AL,912.1,10.24,20.97,-44.0,272.0,150,50645,1775,52420,2.7,57.7,12,2001,-2.4492935982947064e-16
AL,1367.4,23.57,16.13,-67.0,267.0,150,50645,1775,52420,2.7,57.7,1,2002,0.49999999999999994
AL,14696.9,22.27,27.77,-56.0,267.0,150,50645,1775,52420,2.7,57.7,2,2002,0.8660254037844386
AL,9888.7,29.47,39.83,-56.0,306.0,150,50645,1775,52420,2.7,57.7,3,2002,1.0
AL,4347.1,20.32,48.92,-6.0,328.0,150,50645,1775,52420,2.7,57.7,4,2002,0.8660254037844387
AL,2046.0,20.88,63.4,39.0,350.0,150,50645,1775,52420,2.7,57.7,5,2002,0.49999999999999994
AL,1798.1,28.17,61.81,122.0,372.0,150,50645,1775,52420,2.7,57.7,6,2002,1.2246467991473532e-16
AL,217.2,33.5,61.08,183.0,378.0,150,50645,1775,52420,2.7,57.7,7,2002,-0.4999999999999997
AL,1337.2,23.68,59.44,156.0,367.0,150,50645,1775,52420,2.7,57.7,8,2002,-0.8660254037844384
AL,2064.7,25.96,44.71,150.0,372.0,150,50645,1775,52420,2.7,57.7,9,2002,-1.0
AL,37.5,29.8,31.68,61.0,328.0,150,50645,1775,52420,2.7,57.7,10,2002,-0.8660254037844386
AL,237.3,17.16,24.34,-28.0,283.0,150,50645,1775,52420,2.7,57.7,11,2002,-0.5000000000000004
AL,657.9,17.51,21.14,-89.0,244.0,150,50645,1775,52420,2.7,57.7,12,2002,-2.4492935982947064e-16
AL,3926.25,4.75,22.75,-39.0,283.0,150,50645,1775,52420,2.7,57.7,1,2003,0.49999999999999994
AL,2421.8,16.22,22.91,-28.0,267.0,150,50645,1775,52420,2.7,57.7,2,2003,0.8660254037844386
AL,2940.95,25.04,35.3,-67.0,289.0,150,50645,1775,52420,2.7,57.7,3,2003,1.0
AL,2772.7,13.98,50.42,-11.0,328.0,150,50645,1775,52420,2.7,57.7,4,2003,0.8660254037844387
AL,1346.3,30.6,55.11,72.0,339.0,150,50645,1775,52420,2.7,57.7,5,2003,0.49999999999999994
AL,129.15,40.3,55.81,111.0,350.0,150,50645,1775,52420,2.7,57.7,6,2003,1.2246467991473532e-16
AL,38.65,44.43,53.79,144.0,350.0,150,50645,1775,52420,2.7,57.7,7,2003,-0.4999999999999997
AL,114.72,39.58,51.87,178.0,344.0,150,50645,1775,52420,2.7,57.7,8,2003,-0.8660254037844384
AL,578.75,20.08,47.3,50.0,339.0,150,50645,1775,52420,2.7,57.7,9,2003,-1.0
AL,1551.2,11.21,32.31,33.0,311.0,150,50645,1775,52420,2.7,57.7,10,2003,-0.8660254037844386
AL,3174.5,18.09,26.8,-33.0,294.0,150,50645,1775,52420,2.7,57.7,11,2003,-0.5000000000000004
AL,1777.5,19.81,19.93,-39.0,239.0,150,50645,1775,52420,2.7,57.7,12,2003,-2.4492935982947064e-16
AL,2115.22,18.92,18.58,-61.0,261.0,150,50645,1775,52420,2.7,57.7,1,2004,0.49999999999999994
AL,3563.79,32.18,22.29,-50.0,244.0,150,50645,1775,52420,2.7,57.7,2,2004,0.8660254037844386
AL,27083.52,9.53,45.79,0.0,306.0,150,50645,1775,52420,2.7,57.7,3,2004,1.0
AL,10304.5,17.8,51.72,0.0,317.0,150,50645,1775,52420,2.7,57.7,4,2004,0.8660254037844387
AL,717.6,31.34,59.84,17.0,356.0,150,50645,1775,52420,2.7,57.7,5,2004,0.49999999999999994
AL,260.25,48.31,56.35,128.0,350.0,150,50645,1775,52420,2.7,57.7,6,2004,1.2246467991473532e-16
AL,126.65,25.18,58.39,150.0,367.0,150,50645,1775,52420,2.7,57.7,7,2004,-0.4999999999999997
AL,523.56,26.72,54.07,106.0,367.0,150,50645,1775,52420,2.7,57.7,8,2004,-0.8660254037844384
AL,631.7,26.37,48.96,106.0,339.0,150,50645,1775,52420,2.7,57.7,9,2004,-1.0
AL,567.6,18.25,32.07,50.0,322.0,150,50645,1775,52420,2.7,57.7,10,2004,-0.8660254037844386
AL,371.8,36.3,27.75,17.0,300.0,150,50645,1775,52420,2.7,57.7,11,2004,-0.5000000000000004
AL,620.65,32.91,18.82,-33.0,256.0,150,50645,1775,52420,2.7,57.7,12,2004,-2.4492935982947064e-16
AL,5111.55,16.24,22.04,-28.0,256.0,150,50645,1775,52420,2.7,57.7,1,2005,0.49999999999999994
AL,4316.36,38.73,25.75,-22.0,267.0,150,50645,1775,52420,2.7,57.7,2,2005,0.8660254037844386
AL,11196.34,37.76,40.65,-22.0,289.0,150,50645,1775,52420,2.7,57.7,3,2005,1.0
AL,3974.9,25.37,54.21,-11.0,300.0,150,50645,1775,52420,2.7,57.7,4,2005,0.8660254037844387
AL,1560.9,17.45,59.25,39.0,350.0,150,50645,1775,52420,2.7,57.7,5,2005,0.49999999999999994
AL,112.12,33.21,61.56,133.0,361.0,150,50645,1775,52420,2.7,57.7,6,2005,1.2246467991473532e-16
AL,50.53,32.75,62.0,172.0,361.0,150,50645,1775,52420,2.7,57.7,7,2005,-0.4999999999999997
AL,255.2,31.99,51.8,189.0,367.0,150,50645,1775,52420,2.7,57.7,8,2005,-0.8660254037844384
AL,6368.1,14.06,54.37,100.0,361.0,150,50645,1775,52420,2.7,57.7,9,2005,-1.0
AL,3403.05,4.91,37.52,0.0,328.0,150,50645,1775,52420,2.7,57.7,10,2005,-0.8660254037844386
AL,5264.75,25.03,29.05,-17.0,306.0,150,50645,1775,52420,2.7,57.7,11,2005,-0.5000000000000004
AL,1594.17,28.05,25.42,-33.0,256.0,150,50645,1775,52420,2.7,57.7,12,2005,-2.4492935982947064e-16
AL,4776.2,31.66,28.7,-22.0,261.0,150,50645,1775,52420,2.7,57.7,1,2006,0.49999999999999994
AL,4381.5,16.31,29.38,-44.0,261.0,150,50645,1775,52420,2.7,57.7,2,2006,0.8660254037844386
AL,30934.05,13.84,43.98,-6.0,294.0,150,50645,1775,52420,2.7,57.7,3,2006,1.0
AL,9629.15,11.74,59.24,28.0,356.0,150,50645,1775,52420,2.7,57.7,4,2006,0.8660254037844387
AL,1296.42,20.01,60.85,44.0,356.0,150,50645,1775,52420,2.7,57.7,5,2006,0.49999999999999994
AL,8018.25,13.72,79.69,106.0,383.0,150,50645,1775,52420,2.7,57.7,6,2006,1.2246467991473532e-16
AL,7275.7,18.74,67.91,144.0,383.0,150,50645,1775,52420,2.7,57.7,7,2006,-0.4999999999999997
AL,3563.35,35.88,65.08,189.0,383.0,150,50645,1775,52420,2.7,57.7,8,2006,-0.8660254037844384
AL,1590.8,19.34,49.61,50.0,339.0,150,50645,1775,52420,2.7,57.7,9,2006,-1.0
AL,2193.2,19.81,37.21,11.0,333.0,150,50645,1775,52420,2.7,57.7,10,2006,-0.8660254037844386
AL,870.45,15.11,25.95,-39.0,278.0,150,50645,1775,52420,2.7,57.7,11,2006,-0.5000000000000004
AL,5020.05,23.15,22.98,-28.0,261.0,150,50645,1775,52420,2.7,57.7,12,2006,-2.4492935982947064e-16
AL,1036.5,37.33,17.08,-11.0,256.0,150,50645,1775,52420,2.7,57.7,1,2007,0.49999999999999994
AL,6452.2,21.22,46.73,-94.0,261.0,150,50645,1775,52420,2.7,57.7,2,2007,0.8660254037844386
AL,23576.02,4.9,42.55,-28.0,311.0,150,50645,1775,52420,2.7,57.7,3,2007,1.0
AL,4117.96,28.45,52.57,-44.0,300.0,150,50645,1775,52420,2.7,57.7,4,2007,0.8660254037844387
AL,7354.51,6.24,69.23,50.0,339.0,150,50645,1775,52420,2.7,57.7,5,2007,0.49999999999999994
AL,4385.81,16.26,68.74,94.0,372.0,150,50645,1775,52420,2.7,57.7,6,2007,1.2246467991473532e-16
AL,823.12,40.38,66.48,50.0,372.0,150,50645,1775,52420,2.7,57.7,7,2007,-0.4999999999999997
AL,4433.87,24.93,68.16,167.0,406.0,150,50645,1775,52420,2.7,57.7,8,2007,-0.8660254037844384
AL,962.3,22.57,50.93,89.0,356.0,150,50645,1775,52420,2.7,57.7,9,2007,-1.0
AL,2482.9,15.17,39.55,56.0,328.0,150,50645,1775,52420,2.7,57.7,10,2007,-0.8660254037844386
AL,655.6,16.47,31.93,-22.0,283.0,150,50645,1775,52420,2.7,57.7,11,2007,-0.5000000000000004
AL,504.4,7.97,18.53,-44.0,278.0,150,50645,1775,52420,2.7,57.7,12,2007,-2.4492935982947064e-16
AL,599.1,37.91,27.65,-61.0,261.0,150,50645,1775,52420,2.7,57.7,1,2008,0.49999999999999994
AL,2836.1,29.1,27.59,-33.0,261.0,150,50645,1775,52420,2.7,57.7,2,2008,0.8660254037844386
AL,7547.65,18.83,39.95,-11.0,283.0,150,50645,1775,52420,2.7,57.7,3,2008,1.0
AL,1184.6,17.7,45.09,22.0,306.0,150,50645,1775,52420,2.7,57.7,4,2008,0.8660254037844387
AL,518.4,22.16,56.91,72.0,333.0,150,50645,1775,52420,2.7,57.7,5,2008,0.49999999999999994
AL,2735.15,24.5,64.46,161.0,350.0,150,50645,1775,52420,2.7,57.7,6,2008,1.2246467991473532e-16
AL,1395.53,31.1,60.09,128.0,361.0,150,50645,1775,52420,2.7,57.7,7,2008,-0.4999999999999997
AL,873.05,58.78,54.4,144.0,372.0,150,50645,1775,52420,2.7,57.7,8,2008,-0.8660254037844384
AL,827.95,22.29,48.04,106.0,339.0,150,50645,1775,52420,2.7,57.7,9,2008,-1.0
AL,1126.55,14.64,37.64,-6.0,317.0,150,50645,1775,52420,2.7,57.7,10,2008,-0.8660254037844386
AL,2848.36,19.96,27.36,-61.0,278.0,150,50645,1775,52420,2.7,57.7,11,2008,-0.5000000000000004
AL,803.85,19.65,25.06,-61.0,261.0,150,50645,1775,52420,2.7,57.7,12,2008,-2.4492935982947064e-16
AL,1203.95,21.02,21.53,-22.0,250.0,150,50645,1775,52420,2.7,57.7,1,2009,0.49999999999999994
AL,6457.51,9.28,29.38,-17.0,250.0,150,50645,1775,52420,2.7,57.7,2,2009,0.8660254037844386
AL,9209.84,24.34,42.99,-17.0,289.0,150,50645,1775,52420,2.7,57.7,3,2009,1.0
AL,3024.6,24.42,53.26,-6.0,322.0,150,50645,1775,52420,2.7,57.7,4,2009,0.8660254037844387
AL,307.2,62.24,50.48,83.0,322.0,150,50645,1775,52420,2.7,57.7,5,2009,0.49999999999999994
AL,3355.46,19.81,69.58,150.0,378.0,150,50645,1775,52420,2.7,57.7,6,2009,1.2246467991473532e-16
AL,1159.18,50.37,60.66,167.0,372.0,150,50645,1775,52420,2.7,57.7,7,2009,-0.4999999999999997
AL,171.25,55.24,48.86,72.0,350.0,150,50645,1775,52420,2.7,57.7,8,2009,-0.8660254037844384
AL,15.25,35.12,41.82,100.0,339.0,150,50645,1775,52420,2.7,57.7,9,2009,-1.0
AL,11.0,38.15,31.62,28.0,333.0,150,50645,1775,52420,2.7,57.7,10,2009,-0.8660254037844386
AL,12.5,12.91,22.91,-11.0,261.0,150,50645,1775,52420,2.7,57.7,11,2009,-0.5000000000000004
AL,,67.0,16.14,-28.0,250.0,150,50645,1775,52420,2.7,57.7,12,2009,-2.4492935982947064e-16
AL,759.37,29.591379310344827,91.06758620689655,-52.03448275862069,252.55172413793105,150,50645,1775,52420,2.7,57.7,1,2010,0.49999999999999994
AL,2678.08,33.80724137931034,126.07103448275862,-38.6551724137931,266.82758620689657,150,50645,1775,52420,2.7,57.7,2,2010,0.8660254037844386
AL,4897.16,27.41793103448276,127.0451724137931,-27.448275862068964,292.0344827586207,150,50645,1775,52420,2.7,57.7,3,2010,1.0
AL,7368.98,27.238275862068964,118.3648275862069,1.1379310344827587,312.9310344827586,150,50645,1775,52420,2.7,57.7,4,2010,0.8660254037844387
AL,795.45,24.139655172413793,119.91344827586207,45.03448275862069,342.55172413793105,150,50645,1775,52420,2.7,57.7,5,2010,0.49999999999999994
AL,434.07,31.840344827586208,120.3603448275862,110.17241379310344,362.0689655172414,150,50645,1775,52420,2.7,57.7,6,2010,1.2246467991473532e-16
AL,1294.77,39.29586206896551,117.64862068965517,149.6206896551724,370.17241379310343,150,50645,1775,52420,2.7,57.7,7,2010,-0.4999999999999997
AL,1707.4,34.03896551724138,111.14689655172413,144.51724137931035,366.8965517241379,150,50645,1775,52420,2.7,57.7,8,2010,-0.8660254037844384
AL,7850.35,25.52758620689655,98.70862068965518,94.10344827586206,352.3103448275862,150,50645,1775,52420,2.7,57.7,9,2010,-1.0
AL,10216.3,18.708275862068966,90.06551724137931,16.93103448275862,323.7586206896552,150,50645,1775,52420,2.7,57.7,10,2010,-0.8660254037844386
AL,2211.82,20.232758620689655,83.29620689655172,-30.310344827586206,285.58620689655174,150,50645,1775,52420,2.7,57.7,11,2010,-0.5000000000000004
AL,1864.72,31.058620689655175,72.99758620689654,-40.37931034482759,259.0,150,50645,1775,52420,2.7,57.7,12,2010,-2.4492935982947064e-16
AR,20.1,19.15,9.65,-33.0,167.0,200,52035,1143,53179,9.4,55.5,1,1992,0.49999999999999994
AR,439.5,19.16,17.66,-22.0,228.0,200,52035,1143,53179,9.4,55.5,2,1992,0.8660254037844386
AR,217.8,15.69,31.39,-44.0,278.0,200,52035,1143,53179,9.4,55.5,3,1992,1.0
AR,454.2,26.73,44.92,-28.0,300.0,200,52035,1143,53179,9.4,55.5,4,1992,0.8660254037844387
AR,18.3,29.36,53.13,11.0,328.0,200,52035,1143,53179,9.4,55.5,5,1992,0.49999999999999994
AR,64.0,45.49,58.74,94.0,356.0,200,52035,1143,53179,9.4,55.5,6,1992,1.2246467991473532e-16
AR,6.2,26.36,62.89,156.0,361.0,200,52035,1143,53179,9.4,55.5,7,1992,-0.4999999999999997
AR,11.1,9.24,48.19,89.0,367.0,200,52035,1143,53179,9.4,55.5,8,1992,-0.8660254037844384
AR,5.3,20.45,40.93,17.0,344.0,200,52035,1143,53179,9.4,55.5,9,1992,-1.0
AR,87.9,12.64,33.38,6.0,311.0,200,52035,1143,53179,9.4,55.5,10,1992,-0.8660254037844386
AR,139.3,33.29,19.53,-44.0,272.0,200,52035,1143,53179,9.4,55.5,11,1992,-0.5000000000000004
AR,14.8,20.03,10.09,-39.0,183.0,200,52035,1143,53179,9.4,55.5,12,1992,-2.4492935982947064e-16
AR,139.1,24.03,8.63,-33.0,194.0,200,52035,1143,53179,9.4,55.5,1,1993,0.49999999999999994
AR,160.5,14.69,18.38,-33.0,233.0,200,52035,1143,53179,9.4,55.5,2,1993,0.8660254037844386
AR,498.2,13.53,27.26,-28.0,294.0,200,52035,1143,53179,9.4,55.5,3,1993,1.0
AR,340.5,37.44,40.52,-6.0,289.0,200,52035,1143,53179,9.4,55.5,4,1993,0.8660254037844387
AR,0.8,23.62,47.83,56.0,322.0,200,52035,1143,53179,9.4,55.5,5,1993,0.49999999999999994
AR,,28.58,57.88,83.0,350.0,200,52035,1143,53179,9.4,55.5,6,1993,1.2246467991473532e-16
AR,86.7,5.48,71.12,156.0,400.0,200,52035,1143,53179,9.4,55.5,7,1993,-0.4999999999999997
AR,120.0,17.89,55.0,133.0,406.0,200,52035,1143,53179,9.4,55.5,8,1993,-0.8660254037844384
AR,40.3,31.26,41.57,39.0,367.0,200,52035,1143,53179,9.4,55.5,9,1993,-1.0
AR,2.2,22.59,27.72,-33.0,311.0,200,52035,1143,53179,9.4,55.5,10,1993,-0.8660254037844386
AR,24.2,41.41,16.48,-61.0,272.0,200,52035,1143,53179,9.4,55.5,11,1993,-0.5000000000000004
AR,347.7,35.013333333333335,13.058333333333332,-55.583333333333336,231.08333333333334,200,52035,1143,53179,9.4,55.5,12,1993,-2.4492935982947064e-16
AR,11.0,28.51125,14.647916666666667,-72.875,223.58333333333334,200,52035,1143,53179,9.4,55.5,1,1994,0.49999999999999994
AR,423.7,32.49076923076923,18.271923076923077,-60.61538461538461,250.03846153846155,200,52035,1143,53179,9.4,55.5,2,1994,0.8660254037844386
AR,1048.7,27.47,34.02,-33.0,283.0,200,52035,1143,53179,9.4,55.5,3,1994,1.0
AR,554.0,28.92,43.8,-22.0,306.0,200,52035,1143,53179,9.4,55.5,4,1994,0.8660254037844387
AR,2.7,28.79,51.3,22.0,317.0,200,52035,1143,53179,9.4,55.5,5,1994,0.49999999999999994
AR,0.3,31.67,58.42,139.0,378.0,200,52035,1143,53179,9.4,55.5,6,1994,1.2246467991473532e-16
AR,20.8,41.78,55.29,139.0,367.0,200,52035,1143,53179,9.4,55.5,7,1994,-0.4999999999999997
AR,0.2,15.66,53.03,111.0,350.0,200,52035,1143,53179,9.4,55.5,8,1994,-0.8660254037844384
AR,7.1,18.39,42.6,39.0,350.0,200,52035,1143,53179,9.4,55.5,9,1994,-1.0
AR,15.3,24.39,27.81,-11.0,333.0,200,52035,1143,53179,9.4,55.5,10,1994,-0.8660254037844386
AR,135.5,27.56,18.15,-28.0,283.0,200,52035,1143,53179,9.4,55.5,11,1994,-0.5000000000000004
AR,84.6,19.64,11.83,-33.0,206.0,200,52035,1143,53179,9.4,55.5,12,1994,-2.4492935982947064e-16
AR,1.0,28.51125,14.647916666666667,-72.875,223.58333333333334,200,52035,1143,53179,9.4,55.5,1,1995,0.49999999999999994
AR,1811.7,17.38,21.9,-33.0,278.0,200,52035,1143,53179,9.4,55.5,2,1995,0.8660254037844386
AR,826.6,20.74,36.49,-56.0,322.0,200,52035,1143,53179,9.4,55.5,3,1995,1.0
AR,1263.3,33.41,44.78,-11.0,317.0,200,52035,1143,53179,9.4,55.5,4,1995,0.8660254037844387
AR,1.5,28.91,47.08,39.0,339.0,200,52035,1143,53179,9.4,55.5,5,1995,0.49999999999999994
AR,,21.7,54.84,44.0,344.0,200,52035,1143,53179,9.4,55.5,6,1995,1.2246467991473532e-16
AR,6.8,17.02,60.37,150.0,383.0,200,52035,1143,53179,9.4,55.5,7,1995,-0.4999999999999997
AR,463.1,7.14,60.34,106.0,406.0,200,52035,1143,53179,9.4,55.5,8,1995,-0.8660254037844384
AR,202.4,15.25,41.4,28.0,400.0,200,52035,1143,53179,9.4,55.5,9,1995,-1.0
AR,102.5,16.8,36.78,-33.0,333.0,200,52035,1143,53179,9.4,55.5,10,1995,-0.8660254037844386
AR,230.8,23.75,20.88,-44.0,283.0,200,52035,1143,53179,9.4,55.5,11,1995,-0.5000000000000004
AR,280.7,28.79,15.64,-39.0,250.0,200,52035,1143,53179,9.4,55.5,12,1995,-2.4492935982947064e-16
AR,116.6,13.47,18.82,-39.0,233.0,200,52035,1143,53179,9.4,55.5,1,1996,0.49999999999999994
AR,2288.4,24.46,24.49,-50.0,306.0,200,52035,1143,53179,9.4,55.5,2,1996,0.8660254037844386
AR,1336.9,29.83,32.79,-44.0,267.0,200,52035,1143,53179,9.4,55.5,3,1996,1.0
AR,1445.9,26.86,48.09,-44.0,322.0,200,52035,1143,53179,9.4,55.5,4,1996,0.8660254037844387
AR,10.1,32.51,61.07,11.0,350.0,200,52035,1143,53179,9.4,55.5,5,1996,0.49999999999999994
AR,0.3,32.66,55.09,122.0,367.0,200,52035,1143,53179,9.4,55.5,6,1996,1.2246467991473532e-16
AR,2.3,24.96,60.75,128.0,383.0,200,52035,1143,53179,9.4,55.5,7,1996,-0.4999999999999997
AR,26.0,25.12,48.87,133.0,356.0,200,52035,1143,53179,9.4,55.5,8,1996,-0.8660254037844384
AR,3.9,17.16,36.99,56.0,339.0,200,52035,1143,53179,9.4,55.5,9,1996,-1.0
AR,3.0,17.16,27.89,-22.0,300.0,200,52035,1143,53179,9.4,55.5,10,1996,-0.8660254037844386
AR,48.4,17.1,12.57,-28.0,256.0,200,52035,1143,53179,9.4,55.5,11,1996,-0.5000000000000004
AR,5.0,18.33,8.35,-39.0,256.0,200,52035,1143,53179,9.4,55.5,12,1996,-2.4492935982947064e-16
AR,267.2,17.43,12.74,-22.0,250.0,200,52035,1143,53179,9.4,55.5,1,1997,0.49999999999999994
AR,771.6,57.08,13.83,-33.0,222.0,200,52035,1143,53179,9.4,55.5,2,1997,0.8660254037844386
AR,3256.3,23.34,32.25,-50.0,311.0,200,52035,1143,53179,9.4,55.5,3,1997,1.0
AR,1849.2,35.45,43.22,-17.0,289.0,200,52035,1143,53179,9.4,55.5,4,1997,0.8660254037844387
AR,826.7,20.41,54.92,33.0,339.0,200,52035,1143,53179,9.4,55.5,5,1997,0.49999999999999994
AR,148.8,24.9,53.15,100.0,367.0,200,52035,1143,53179,9.4,55.5,6,1997,1.2246467991473532e-16
AR,357.3,13.69,64.41,122.0,400.0,200,52035,1143,53179,9.4,55.5,7,1997,-0.4999999999999997
AR,1204.3,10.68,54.56,133.0,378.0,200,52035,1143,53179,9.4,55.5,8,1997,-0.8660254037844384
AR,1126.2,7.46,45.98,78.0,378.0,200,52035,1143,53179,9.4,55.5,9,1997,-1.0
AR,510.6,22.86,30.99,-6.0,339.0,200,52035,1143,53179,9.4,55.5,10,1997,-0.8660254037844386
AR,778.2,24.99,14.29,-28.0,272.0,200,52035,1143,53179,9.4,55.5,11,1997,-0.5000000000000004
AR,346.0,29.32,14.35,-50.0,206.0,200,52035,1143,53179,9.4,55.5,12,1997,-2.4492935982947064e-16
AR,69.8,38.7,11.02,-44.0,194.0,200,52035,1143,53179,9.4,55.5,1,1998,0.49999999999999994
AR,461.5,30.08,15.95,-33.0,217.0,200,52035,1143,53179,9.4,55.5,2,1998,0.8660254037844386
AR,960.6,45.93,31.89,-167.0,289.0,200,52035,1143,53179,9.4,55.5,3,1998,1.0
AR,2868.7,26.34,45.24,-6.0,300.0,200,52035,1143,53179,9.4,55.5,4,1998,0.8660254037844387
AR,442.0,19.22,54.02,61.0,356.0,200,52035,1143,53179,9.4,55.5,5,1998,0.49999999999999994
AR,1355.4,12.07,69.34,89.0,378.0,200,52035,1143,53179,9.4,55.5,6,1998,1.2246467991473532e-16
AR,3051.6,18.36,68.18,183.0,422.0,200,52035,1143,53179,9.4,55.5,7,1998,-0.4999999999999997
AR,1050.6,15.37,54.73,161.0,422.0,200,52035,1143,53179,9.4,55.5,8,1998,-0.8660254037844384
AR,2471.6,17.41,57.86,83.0,417.0,200,52035,1143,53179,9.4,55.5,9,1998,-1.0
AR,83.0,22.49,33.89,11.0,356.0,200,52035,1143,53179,9.4,55.5,10,1998,-0.8660254037844386
AR,179.1,28.93,16.84,-11.0,272.0,200,52035,1143,53179,9.4,55.5,11,1998,-0.5000000000000004
